utc_time,FR_MW,GE_MW,BE_MW,offshore_wind_cf,onshore_wind_cf,solar_cf,NL_MW
2024-03-25 13:00:00+00:00,53942.5,59687.75,10183.92,0.11,0.256,0.176,13708.36178255842
2024-03-25 14:00:00+00:00,52442.5,57812.25,10061.99,0.018,0.193,0.183,13707.210307570585
2024-03-25 15:00:00+00:00,51801.0,57224.0,10033.09,0.002,0.132,0.158,13706.057397277385
2024-03-25 16:00:00+00:00,52851.0,57237.25,10017.25,0.0,0.074,0.1,13704.90305317337
2024-03-25 17:00:00+00:00,57766.0,58911.0,10605.12,0.0,0.053,0.03,13703.747276754944
2024-03-25 18:00:00+00:00,59764.5,61677.5,10931.77,0.035,0.046,0.0,13702.590069520373
2024-03-25 19:00:00+00:00,56185.0,62372.25,10742.93,0.064,0.04,0.0,13701.43143296977
2024-03-25 20:00:00+00:00,52906.0,59215.0,10128.57,0.113,0.03,0.0,13700.27136860511
2024-03-25 21:00:00+00:00,53170.0,55859.25,9375.46,0.163,0.025,0.0,13699.109877930212
2024-03-25 22:00:00+00:00,52673.5,53048.75,9206.62,0.227,0.029,0.0,13697.946962450746
2024-03-25 23:00:00+00:00,49925.0,49738.75,8680.14,0.316,0.042,0.0,13696.782623674231
2024-03-26 00:00:00+00:00,48343.5,46814.25,8092.46,0.511,0.054,0.0,13695.616863110028
2024-03-26 01:00:00+00:00,47016.0,45627.5,7947.73,0.62,0.091,0.0,13694.449682269344
2024-03-26 02:00:00+00:00,45476.0,44700.75,7952.16,0.712,0.125,0.0,13693.281082665226
2024-03-26 03:00:00+00:00,45369.5,45595.0,8045.01,0.73,0.15,0.0,13692.111065812558
2024-03-26 04:00:00+00:00,48314.5,47269.75,8284.36,0.764,0.177,0.0,13690.939633228063
2024-03-26 05:00:00+00:00,53244.5,51339.0,9254.13,0.804,0.205,0.0,13689.766786430302
2024-03-26 06:00:00+00:00,57369.0,57158.75,10066.47,0.875,0.286,0.077,13688.592526939665
2024-03-26 07:00:00+00:00,59124.5,61928.5,10728.01,0.884,0.446,0.258,13687.416856278374
2024-03-26 08:00:00+00:00,59465.5,64682.25,10900.02,0.849,0.566,0.431,13686.239775970484
2024-03-26 09:00:00+00:00,59287.5,65069.5,10785.83,0.799,0.608,0.606,13685.06128754187
2024-03-26 10:00:00+00:00,59762.5,64338.5,10736.24,0.766,0.622,0.709,13683.881392520243
2024-03-26 11:00:00+00:00,60054.5,64240.5,10895.78,0.766,0.627,0.745,13682.700092435127
2024-03-26 12:00:00+00:00,58763.0,63019.0,10302.06,0.834,0.58,0.733,13681.517388817874
2024-03-26 13:00:00+00:00,57426.0,62041.25,10079.74,0.854,0.606,0.654,13680.333283201653
2024-03-26 14:00:00+00:00,56259.5,59708.25,10344.07,0.877,0.634,0.517,13679.147777121449
2024-03-26 15:00:00+00:00,55495.5,59014.0,10204.42,0.88,0.579,0.352,13677.960872114067
2024-03-26 16:00:00+00:00,56581.0,59936.0,10261.59,0.883,0.486,0.17,13676.77256971812
2024-03-26 17:00:00+00:00,60073.0,61082.5,10849.09,0.891,0.459,0.028,13675.582871474036
2024-03-26 18:00:00+00:00,61684.0,63063.0,11208.32,0.915,0.443,0.0,13674.391778924053
2024-03-26 19:00:00+00:00,58469.0,64297.75,10698.65,0.912,0.482,0.0,13673.199293612213
2024-03-26 20:00:00+00:00,55525.0,61870.5,9941.46,0.916,0.526,0.0,13672.005417084369
2024-03-26 21:00:00+00:00,56027.0,58262.0,9400.48,0.808,0.56,0.0,13670.81015088817
2024-03-26 22:00:00+00:00,55284.5,54572.5,9272.45,0.853,0.579,0.0,13669.61349657307
2024-03-26 23:00:00+00:00,52643.5,51164.75,8870.53,0.884,0.577,0.0,13668.415455690329
2024-03-27 00:00:00+00:00,51059.0,48397.5,8127.29,0.777,0.5,0.0,13667.216029792991
2024-03-27 01:00:00+00:00,49861.0,45970.75,8006.91,0.821,0.412,0.0,13666.01522043591
2024-03-27 02:00:00+00:00,48365.0,45262.75,8007.79,0.874,0.352,0.0,13664.813029175719
2024-03-27 03:00:00+00:00,48435.5,45854.5,8004.65,0.901,0.279,0.0,13663.609457570856
2024-03-27 04:00:00+00:00,51543.5,47234.75,8352.49,0.906,0.272,0.0,13662.404507181536
2024-03-27 05:00:00+00:00,56087.0,51081.25,9181.53,0.909,0.324,0.0,13661.198179569772
2024-03-27 06:00:00+00:00,60324.5,56183.5,9830.74,0.916,0.408,0.026,13659.990476299357
2024-03-27 07:00:00+00:00,62076.5,61316.75,10750.33,0.911,0.588,0.124,13658.781398935867
2024-03-27 08:00:00+00:00,62214.5,64011.25,11205.61,0.904,0.595,0.17,13657.57094904666
2024-03-27 09:00:00+00:00,61826.5,64835.0,11025.53,0.878,0.604,0.278,13656.359128200875
2024-03-27 10:00:00+00:00,62140.5,62946.5,10881.61,0.83,0.626,0.338,13655.145937969424
2024-03-27 11:00:00+00:00,62107.5,62568.5,10811.55,0.802,0.667,0.37,13653.931379924998
2024-03-27 12:00:00+00:00,60045.0,62870.75,10722.91,0.769,0.647,0.368,13652.715455642063
2024-03-27 13:00:00+00:00,57897.0,61966.25,10306.07,0.771,0.679,0.62,13651.498166696849
2024-03-27 14:00:00+00:00,55842.0,61369.25,9938.35,0.814,0.641,0.566,13650.27951466736
2024-03-27 15:00:00+00:00,54848.0,60863.75,9810.19,0.869,0.574,0.388,13649.059501133368
2024-03-27 16:00:00+00:00,55583.0,60468.0,9899.12,0.864,0.445,0.194,13647.838127676408
2024-03-27 17:00:00+00:00,60033.5,61321.75,10508.5,0.842,0.346,0.034,13646.615395879777
2024-03-27 18:00:00+00:00,62415.5,62757.5,10784.77,0.852,0.378,0.0,13645.391307328533
2024-03-27 19:00:00+00:00,59532.0,62669.5,10462.98,0.767,0.436,0.0,13644.165863609494
2024-03-27 20:00:00+00:00,56407.0,59664.0,9811.42,0.85,0.48,0.0,13642.939066311235
2024-03-27 21:00:00+00:00,56967.0,56256.5,9579.93,0.906,0.507,0.0,13641.710917024086
2024-03-27 22:00:00+00:00,56765.5,52953.0,9238.47,0.914,0.533,0.0,13640.481417340128
2024-03-27 23:00:00+00:00,54125.0,49379.25,8679.78,0.918,0.577,0.0,13639.250568853193
2024-03-28 00:00:00+00:00,52363.5,46414.5,8299.49,0.919,0.648,0.0,13638.01837315886
2024-03-28 01:00:00+00:00,51205.0,44870.5,8010.23,0.917,0.704,0.0,13636.784831854458
2024-03-28 02:00:00+00:00,49441.0,44895.25,7791.23,0.871,0.739,0.0,13635.54994653906
2024-03-28 03:00:00+00:00,49189.0,46565.75,8092.15,0.866,0.757,0.0,13634.313718813479
2024-03-28 04:00:00+00:00,52022.5,47651.25,8378.18,0.844,0.772,0.0,13633.076150280265
2024-03-28 05:00:00+00:00,56659.5,50277.25,9349.86,0.853,0.783,0.0,13631.837242543716
2024-03-28 06:00:00+00:00,60892.5,55887.0,9923.2,0.44,0.777,0.012,13630.596997209856
2024-03-28 07:00:00+00:00,61735.5,60311.25,10416.26,0.907,0.782,0.08,13629.355415886448
2024-03-28 08:00:00+00:00,61351.5,62827.25,10821.07,0.838,0.768,0.08,13628.112500182988
2024-03-28 09:00:00+00:00,60614.5,63116.0,10958.22,0.91,0.773,0.06,13626.868251710697
2024-03-28 10:00:00+00:00,61001.5,62662.25,10651.16,0.919,0.76,0.152,13625.622672082529
2024-03-28 11:00:00+00:00,61029.5,64293.75,10469.98,0.919,0.753,0.284,13624.375762913158
2024-03-28 12:00:00+00:00,58963.5,63628.0,10039.88,0.918,0.699,0.465,13623.127525818987
2024-03-28 13:00:00+00:00,56771.5,62698.75,9866.65,0.916,0.694,0.624,13621.877962418139
2024-03-28 14:00:00+00:00,55023.0,61554.25,9723.19,0.912,0.66,0.555,13620.627074330452
2024-03-28 15:00:00+00:00,53801.0,60827.0,9841.32,0.888,0.588,0.367,13619.374863177487
2024-03-28 16:00:00+00:00,54570.0,59813.0,10216.78,0.839,0.442,0.169,13618.121330582517
2024-03-28 17:00:00+00:00,58824.0,59657.75,10707.1,0.784,0.319,0.034,13616.86647817053
2024-03-28 18:00:00+00:00,61310.5,60175.0,10750.9,0.898,0.314,0.0,13615.610307568222
2024-03-28 19:00:00+00:00,58352.5,61176.25,10549.35,0.89,0.304,0.0,13614.352820404
2024-03-28 20:00:00+00:00,55468.5,57591.75,10085.07,0.87,0.338,0.0,13613.094018307977
2024-03-28 21:00:00+00:00,55606.0,54097.5,9695.5,0.839,0.428,0.0,13611.833902911969
2024-03-28 22:00:00+00:00,54752.5,52032.0,9544.31,0.837,0.522,0.0,13610.5724758495
2024-03-28 23:00:00+00:00,51922.0,49182.75,9007.31,0.853,0.604,0.0,13609.309738755788
2024-03-29 00:00:00+00:00,50017.0,45707.5,8615.02,0.886,0.653,0.0,13608.045693267752
2024-03-29 01:00:00+00:00,48413.5,43663.5,8292.68,0.893,0.669,0.0,13606.780341024009
2024-03-29 02:00:00+00:00,46504.0,42178.25,8128.7,0.859,0.656,0.0,13605.513683664863
2024-03-29 03:00:00+00:00,46238.5,41581.0,8181.23,0.809,0.639,0.0,13604.24572283232
2024-03-29 04:00:00+00:00,48612.0,41887.25,8606.88,0.775,0.614,0.0,13602.976460170066
2024-03-29 05:00:00+00:00,52096.0,42695.0,9159.63,0.78,0.615,0.0,13601.705897323483
2024-03-29 06:00:00+00:00,56035.5,43090.0,10081.29,0.842,0.574,0.028,13600.434035939632
2024-03-29 07:00:00+00:00,57317.0,45057.75,10724.76,0.743,0.619,0.08,13599.160877667262
2024-03-29 08:00:00+00:00,57348.0,47965.0,10751.48,0.741,0.628,0.141,13597.886424156797
2024-03-29 09:00:00+00:00,56901.0,50900.75,10540.62,0.681,0.619,0.226,13596.610677060347
2024-03-29 10:00:00+00:00,57147.5,51858.5,11480.19,0.636,0.619,0.282,13595.333638031698
2024-03-29 11:00:00+00:00,57406.0,54018.75,11427.97,0.625,0.6,0.269,13594.055308726303
2024-03-29 12:00:00+00:00,55685.5,53380.25,11440.67,0.786,0.456,0.319,13592.775690801298
2024-03-29 13:00:00+00:00,53714.0,50249.5,10888.25,0.769,0.472,0.661,13591.494785915484
2024-03-29 14:00:00+00:00,52347.5,47675.75,10406.2,0.758,0.383,0.567,13590.212595729328
2024-03-29 15:00:00+00:00,51754.0,46250.75,9882.51,0.655,0.254,0.409,13588.929121904972
2024-03-29 16:00:00+00:00,52633.5,46034.75,9767.67,0.48,0.088,0.207,13587.644366106211
2024-03-29 17:00:00+00:00,55623.0,48087.25,10109.27,0.241,0.084,0.037,13586.35832999851
2024-03-29 18:00:00+00:00,56987.5,50777.5,10307.32,0.229,0.113,0.0,13585.07101524899
2024-03-29 19:00:00+00:00,54875.5,50411.25,9950.68,0.371,0.226,0.0,13583.78242352643
2024-03-29 20:00:00+00:00,52555.0,47639.75,9557.55,0.741,0.323,0.0,13582.492556501267
2024-03-29 21:00:00+00:00,53168.0,46012.25,9280.75,0.808,0.392,0.0,13581.201415845586
2024-03-29 22:00:00+00:00,52723.5,44089.25,8935.89,0.88,0.455,0.0,13579.909003233128
2024-03-29 23:00:00+00:00,50020.5,40816.75,8457.61,0.884,0.466,0.0,13578.61532033928
2024-03-30 00:00:00+00:00,47965.5,38728.5,8484.79,0.873,0.512,0.0,13577.320368841078
2024-03-30 01:00:00+00:00,46156.5,37129.25,8166.04,0.783,0.35,0.0,13576.024150417199
2024-03-30 02:00:00+00:00,44238.5,35674.5,7552.79,0.684,0.221,0.0,13574.726666747965
2024-03-30 03:00:00+00:00,43358.0,35762.75,7563.18,0.596,0.185,0.0,13573.427919515338
2024-03-30 04:00:00+00:00,43986.5,36187.5,7688.68,0.515,0.163,0.0,13572.127910402918
2024-03-30 05:00:00+00:00,45294.5,37293.75,7762.8,0.476,0.175,0.0,13570.826641095942
2024-03-30 06:00:00+00:00,47305.0,39087.5,8075.64,0.68,0.258,0.041,13569.524113281275
2024-03-30 07:00:00+00:00,49566.5,42548.75,8489.13,0.582,0.326,0.121,13568.220328647421
2024-03-30 08:00:00+00:00,51353.5,46687.0,8979.84,0.503,0.348,0.237,13566.91528888451
2024-03-30 09:00:00+00:00,52025.0,48933.25,9719.14,0.416,0.348,0.437,13565.608995684295
2024-03-30 10:00:00+00:00,52866.5,49642.25,9784.28,0.327,0.329,0.568,13564.30145074016
2024-03-30 11:00:00+00:00,54028.5,49946.0,9839.03,0.213,0.299,0.609,13562.99265574711
2024-03-30 12:00:00+00:00,51615.0,50249.0,10080.04,0.176,0.286,0.577,13561.68261240177
2024-03-30 13:00:00+00:00,49366.5,48964.25,9880.24,0.08,0.237,0.437,13560.371322402381
2024-03-30 14:00:00+00:00,47806.5,47140.0,9665.18,0.071,0.158,0.222,13559.058787448805
2024-03-30 15:00:00+00:00,46656.0,46815.75,8942.61,0.094,0.079,0.126,13557.745009242512
2024-03-30 16:00:00+00:00,47268.5,46827.25,9279.38,0.104,0.031,0.051,13556.429989486587
2024-03-30 17:00:00+00:00,50214.5,50305.0,9684.97,0.095,0.019,0.013,13555.113729885727
2024-03-30 18:00:00+00:00,52506.5,52547.0,9696.12,0.142,0.035,0.0,13553.796232146231
2024-03-30 19:00:00+00:00,50886.0,51822.75,9352.41,0.122,0.033,0.0,13552.477497976006
2024-03-30 20:00:00+00:00,49263.0,48928.0,8998.04,0.092,0.02,0.0,13551.157529084561
2024-03-30 21:00:00+00:00,50881.0,46342.5,8638.74,0.08,0.014,0.0,13549.836327183006
2024-03-30 22:00:00+00:00,50943.0,43930.0,8625.27,0.064,0.016,0.0,13548.513893984049
2024-03-30 23:00:00+00:00,48766.5,40857.0,8187.39,0.046,0.018,0.0,13547.190231201996
2024-03-31 00:00:00+00:00,46973.0,37333.25,7727.55,0.032,0.013,0.0,13545.865340552742
2024-03-31 01:00:00+00:00,46130.0,34967.25,7603.67,0.008,0.021,0.0,13544.53922375378
2024-03-31 02:00:00+00:00,42806.0,35100.125,7614.32,0.003,0.025,0.0,13543.211882524189
2024-03-31 03:00:00+00:00,42423.0,35233.0,7460.99,0.004,0.048,0.0,13541.883318584634
2024-03-31 04:00:00+00:00,42882.5,32660.5,7607.0,0.004,0.085,0.0,13540.553533657367
2024-03-31 05:00:00+00:00,43090.0,33094.75,7771.08,0.002,0.152,0.0,13539.222529466226
2024-03-31 06:00:00+00:00,44769.5,33936.5,7937.32,0.001,0.143,0.014,13537.890307736623
2024-03-31 07:00:00+00:00,47073.0,34424.5,8188.95,0.003,0.125,0.049,13536.55687019555
2024-03-31 08:00:00+00:00,48679.0,36927.75,8113.82,0.001,0.19,0.055,13535.222218571582
2024-03-31 09:00:00+00:00,49849.5,41260.5,8924.37,0.0,0.208,0.102,13533.886354594857
2024-03-31 10:00:00+00:00,50855.5,42728.5,8931.69,0.0,0.261,0.148,13532.549279997093
2024-03-31 11:00:00+00:00,48450.0,44419.25,8313.16,0.009,0.34,0.229,13531.210996511574
2024-03-31 12:00:00+00:00,45736.5,43098.75,8225.59,0.096,0.274,0.296,13529.87150587315
2024-03-31 13:00:00+00:00,44365.5,40175.75,8036.27,0.134,0.342,0.372,13528.530809818241
2024-03-31 14:00:00+00:00,43849.0,37691.25,8187.91,0.205,0.285,0.193,13527.188910084822
2024-03-31 15:00:00+00:00,43934.0,35956.25,8516.95,0.29,0.224,0.113,13525.845808412434
2024-03-31 16:00:00+00:00,45949.5,35175.0,8643.07,0.347,0.189,0.054,13524.501506542174
2024-03-31 17:00:00+00:00,48750.5,36616.0,8937.73,0.393,0.189,0.017,13523.156006216695
2024-03-31 18:00:00+00:00,49781.5,38920.0,8926.83,0.46,0.173,0.0,13521.809309180206
2024-03-31 19:00:00+00:00,48809.0,38962.75,8676.04,0.542,0.211,0.0,13520.461417178463
2024-03-31 20:00:00+00:00,49946.0,39883.75,8398.21,0.634,0.214,0.0,13519.112331958773
2024-03-31 21:00:00+00:00,50177.5,38590.75,8579.77,0.522,0.176,0.0,13517.762055269992
2024-03-31 22:00:00+00:00,47794.5,37514.0,7929.37,0.435,0.151,0.0,13516.410588862518
2024-03-31 23:00:00+00:00,46066.0,35148.0,7559.86,0.333,0.131,0.0,13515.05793448829
2024-04-01 00:00:00+00:00,44485.5,36808.25,7169.72,0.168,0.108,0.0,13513.704093900791
2024-04-01 01:00:00+00:00,42488.0,35437.25,7280.82,0.09,0.118,0.0,13512.34906885504
2024-04-01 02:00:00+00:00,41747.0,34585.0,7404.72,0.038,0.108,0.0,13510.992861107588
2024-04-01 03:00:00+00:00,42601.5,34303.5,7429.72,0.023,0.093,0.0,13509.635472416525
2024-04-01 04:00:00+00:00,43989.0,34851.5,7605.36,0.015,0.069,0.0,13508.276904541468
2024-04-01 05:00:00+00:00,44835.5,35657.5,7746.69,0.015,0.054,0.002,13506.917159243565
2024-04-01 06:00:00+00:00,46926.0,36365.5,8071.32,0.014,0.059,0.059,13505.556238285486
2024-04-01 07:00:00+00:00,49117.0,37172.5,8617.63,0.02,0.051,0.145,13504.194143431432
2024-04-01 08:00:00+00:00,50655.5,40323.0,8935.57,0.019,0.059,0.247,13502.830876447118
2024-04-01 09:00:00+00:00,51831.5,44014.75,8655.7,0.005,0.064,0.407,13501.466439099784
2024-04-01 10:00:00+00:00,52848.5,46691.5,9083.29,0.001,0.089,0.599,13500.100833158187
2024-04-01 11:00:00+00:00,49866.0,49335.5,9063.53,0.0,0.099,0.595,13498.734060392593
2024-04-01 12:00:00+00:00,47888.0,49635.75,8872.46,0.0,0.067,0.528,13497.36612257479
2024-04-01 13:00:00+00:00,46099.5,48382.75,8579.13,0.0,0.072,0.474,13495.997021478068
2024-04-01 14:00:00+00:00,45035.0,47515.75,8206.0,0.0,0.093,0.383,13494.626758877228
2024-04-01 15:00:00+00:00,45820.5,47153.25,8484.54,0.0,0.073,0.234,13493.255336548578
2024-04-01 16:00:00+00:00,48232.0,46674.75,8797.01,0.001,0.04,0.098,13491.88275626993
2024-04-01 17:00:00+00:00,51483.5,47585.5,9232.5,0.005,0.04,0.02,13490.509019820593
2024-04-01 18:00:00+00:00,52231.0,48611.5,9312.25,0.049,0.028,0.0,13489.134128981375
2024-04-01 19:00:00+00:00,50968.5,50592.0,9273.71,0.125,0.025,0.0,13487.758085534588
2024-04-01 20:00:00+00:00,51895.0,50140.0,9080.49,0.193,0.026,0.0,13486.380891264027
2024-04-01 21:00:00+00:00,51215.5,48353.25,8771.53,0.205,0.02,0.0,13485.002547954988
2024-04-01 22:00:00+00:00,48813.5,46985.0,7415.58,0.205,0.019,0.0,13483.623057394254
2024-04-01 23:00:00+00:00,47238.5,44311.75,7007.4,0.198,0.021,0.0,13482.24242137009
2024-04-02 00:00:00+00:00,45944.5,41658.0,6688.24,0.278,0.044,0.0,13480.860641672256
2024-04-02 01:00:00+00:00,44341.0,40211.25,6505.36,0.281,0.039,0.0,13479.477720091983
2024-04-02 02:00:00+00:00,44402.5,40147.5,6616.79,0.199,0.036,0.0,13478.093658421993
2024-04-02 03:00:00+00:00,47933.5,40683.5,6960.32,0.132,0.037,0.0,13476.708458456476
2024-04-02 04:00:00+00:00,53703.0,42727.75,7559.43,0.104,0.04,0.0,13475.322121991107
2024-04-02 05:00:00+00:00,58143.5,45981.5,8449.68,0.12,0.04,0.004,13473.934650823026
2024-04-02 06:00:00+00:00,59922.0,53492.75,9030.5,0.152,0.028,0.092,13472.546046750851
2024-04-02 07:00:00+00:00,59766.0,57892.0,9436.83,0.175,0.019,0.259,13471.156311574665
2024-04-02 08:00:00+00:00,59118.0,61908.75,9595.47,0.077,0.018,0.449,13469.765447096017
2024-04-02 09:00:00+00:00,58951.5,64094.25,9518.78,0.029,0.025,0.601,13468.373455117919
2024-04-02 10:00:00+00:00,59143.5,64968.25,9565.27,0.006,0.035,0.701,13466.980337444847
2024-04-02 11:00:00+00:00,57167.5,65546.5,9622.79,0.001,0.048,0.735,13465.586095882738
2024-04-02 12:00:00+00:00,55296.0,65125.0,9290.16,0.006,0.039,0.72,13464.19073223898
2024-04-02 13:00:00+00:00,53152.5,63657.75,9130.55,0.012,0.07,0.651,13462.794248322421
2024-04-02 14:00:00+00:00,51748.5,61327.0,8760.1,0.044,0.137,0.52,13461.396645943358
2024-04-02 15:00:00+00:00,52167.0,60007.5,8978.66,0.08,0.145,0.288,13459.99792691354
2024-04-02 16:00:00+00:00,54756.0,59373.0,9126.66,0.103,0.114,0.099,13458.598093046163
2024-04-02 17:00:00+00:00,57020.5,59483.0,9312.97,0.085,0.156,0.015,13457.197146155868
2024-04-02 18:00:00+00:00,55916.5,60470.25,9197.77,0.148,0.128,0.0,13455.795088058738
2024-04-02 19:00:00+00:00,53601.0,60523.75,8906.46,0.153,0.141,0.0,13454.391920572296
2024-04-02 20:00:00+00:00,53828.0,58952.5,8658.31,0.203,0.148,0.0,13452.987645515504
2024-04-02 21:00:00+00:00,52972.0,56336.75,8337.3,0.211,0.159,0.0,13451.582264708764
2024-04-02 22:00:00+00:00,49856.5,52714.25,7926.04,0.269,0.17,0.0,13450.175779973904
2024-04-02 23:00:00+00:00,47902.0,49385.75,7521.62,0.305,0.176,0.0,13448.76819313419
2024-04-03 00:00:00+00:00,46471.5,46837.75,7149.26,0.282,0.199,0.0,13447.359506014309
2024-04-03 01:00:00+00:00,44679.5,45176.75,7097.98,0.221,0.272,0.0,13445.94972044038
2024-04-03 02:00:00+00:00,44372.5,44523.25,7010.33,0.199,0.29,0.0,13444.538838239945
2024-04-03 03:00:00+00:00,46831.5,44817.5,7420.43,0.173,0.252,0.0,13443.126861241966
2024-04-03 04:00:00+00:00,51633.5,45892.5,7894.03,0.143,0.211,0.0,13441.713791276828
2024-04-03 05:00:00+00:00,55292.5,48677.25,8590.72,0.118,0.193,0.005,13440.299630176329
2024-04-03 06:00:00+00:00,57785.0,54611.75,9288.37,0.101,0.199,0.05,13438.88437977368
2024-04-03 07:00:00+00:00,58362.5,58935.25,9632.0,0.087,0.224,0.119,13437.46804190351
2024-04-03 08:00:00+00:00,58045.0,61945.75,9770.19,0.051,0.193,0.209,13436.050618401854
2024-04-03 09:00:00+00:00,58517.0,61737.75,10701.27,0.021,0.152,0.345,13434.632111106153
2024-04-03 10:00:00+00:00,58700.0,63366.5,10763.93,0.012,0.125,0.491,13433.212521855257
2024-04-03 11:00:00+00:00,57065.0,63591.0,10609.24,0.006,0.14,0.536,13431.791852489414
2024-04-03 12:00:00+00:00,55244.0,63602.75,10498.17,0.0,0.092,0.523,13430.370104850275
2024-04-03 13:00:00+00:00,53144.5,62673.25,10462.41,0.002,0.136,0.529,13428.947280780889
2024-04-03 14:00:00+00:00,51372.0,61375.0,10229.73,0.007,0.181,0.435,13427.523382125699
2024-04-03 15:00:00+00:00,50872.0,60361.25,9775.82,0.019,0.165,0.256,13426.098410730541
2024-04-03 16:00:00+00:00,53432.0,58925.0,10141.15,0.047,0.126,0.133,13424.672368442645
2024-04-03 17:00:00+00:00,54893.0,59159.75,10418.25,0.097,0.114,0.029,13423.245257110624
2024-04-03 18:00:00+00:00,54050.0,60267.25,10361.0,0.212,0.121,0.0,13421.81707858448
2024-04-03 19:00:00+00:00,51623.5,61180.75,10117.98,0.202,0.158,0.0,13420.387834715597
2024-04-03 20:00:00+00:00,52125.0,59999.0,9484.7,0.18,0.18,0.0,13418.957527356743
2024-04-03 21:00:00+00:00,51863.5,56857.25,9504.16,0.117,0.127,0.0,13417.526158362061
2024-04-03 22:00:00+00:00,48732.5,54151.5,8757.29,0.094,0.099,0.0,13416.093729587072
2024-04-03 23:00:00+00:00,46845.5,50747.0,8200.22,0.095,0.091,0.0,13414.660242888669
2024-04-04 00:00:00+00:00,45528.0,47742.75,7830.34,0.135,0.175,0.0,13413.225700125118
2024-04-04 01:00:00+00:00,43936.5,45669.25,7880.73,0.125,0.166,0.0,13411.790103156058
2024-04-04 02:00:00+00:00,43298.5,44371.5,7732.3,0.083,0.124,0.0,13410.353453842485
2024-04-04 03:00:00+00:00,46032.0,44805.0,8121.65,0.105,0.135,0.0,13408.915754046768
2024-04-04 04:00:00+00:00,51035.0,45907.5,8964.16,0.151,0.142,0.0,13407.477005632634
2024-04-04 05:00:00+00:00,54964.5,48717.5,9763.03,0.108,0.215,0.004,13406.037210465169
2024-04-04 06:00:00+00:00,56580.5,55380.5,10367.94,0.092,0.299,0.025,13404.596370410818
2024-04-04 07:00:00+00:00,56865.0,59725.75,10633.57,0.092,0.309,0.063,13403.154487337377
2024-04-04 08:00:00+00:00,56557.5,61819.75,10780.05,0.086,0.354,0.155,13401.711563113997
2024-04-04 09:00:00+00:00,56392.0,62149.5,10854.15,0.14,0.399,0.356,13400.26759961118
2024-04-04 10:00:00+00:00,56173.5,63455.25,10620.61,0.19,0.441,0.612,13398.822598700772
2024-04-04 11:00:00+00:00,54616.5,63666.25,10221.41,0.164,0.427,0.663,13397.376562255964
2024-04-04 12:00:00+00:00,52509.0,63324.5,9885.82,0.12,0.294,0.66,13395.929492151292
2024-04-04 13:00:00+00:00,50778.0,63135.0,10075.2,0.074,0.298,0.554,13394.48139026263
2024-04-04 14:00:00+00:00,49367.0,61591.25,9766.5,0.067,0.224,0.428,13393.032258467189
2024-04-04 15:00:00+00:00,48917.5,60341.5,9679.43,0.035,0.167,0.355,13391.582098643517
2024-04-04 16:00:00+00:00,51077.5,59984.0,10264.75,0.027,0.056,0.212,13390.130912671495
2024-04-04 17:00:00+00:00,52672.0,60038.75,10265.08,0.019,0.038,0.042,13388.67870243233
2024-04-04 18:00:00+00:00,51876.0,60776.75,10345.03,0.013,0.021,0.0,13387.22546980856
2024-04-04 19:00:00+00:00,49806.0,61388.25,9911.66,0.028,0.013,0.0,13385.77121668405
2024-04-04 20:00:00+00:00,49912.0,59796.25,9495.24,0.05,0.015,0.0,13384.315944943986
