utc_time,total_load,offshore_wind_cf,onshore_wind_cf,solar_cf
2024-09-30 14:00:00+00:00,9952.28,0.206,0.146,0.415
2024-09-30 15:00:00+00:00,10131.97,0.402,0.09,0.262
2024-09-30 16:00:00+00:00,10311.23,0.532,0.046,0.09
2024-09-30 17:00:00+00:00,10040.97,0.562,0.047,0.0
2024-09-30 18:00:00+00:00,10017.05,0.555,0.049,0.0
2024-09-30 19:00:00+00:00,9464.94,0.47,0.052,0.0
2024-09-30 20:00:00+00:00,8960.51,0.406,0.049,0.0
2024-09-30 21:00:00+00:00,8543.08,0.281,0.044,0.0
2024-09-30 22:00:00+00:00,8032.86,0.167,0.043,0.0
2024-09-30 23:00:00+00:00,7570.88,0.079,0.041,0.0
2024-10-01 00:00:00+00:00,7251.47,0.06,0.032,0.0
2024-10-01 01:00:00+00:00,7111.91,0.082,0.024,0.0
2024-10-01 02:00:00+00:00,7208.19,0.132,0.019,0.0
2024-10-01 03:00:00+00:00,7457.55,0.181,0.015,0.0
2024-10-01 04:00:00+00:00,8164.32,0.241,0.014,0.0
2024-10-01 05:00:00+00:00,9251.02,0.305,0.014,0.0
2024-10-01 06:00:00+00:00,9878.15,0.397,0.022,0.013
2024-10-01 07:00:00+00:00,10234.21,0.454,0.03,0.081
2024-10-01 08:00:00+00:00,10102.39,0.479,0.045,0.199
2024-10-01 09:00:00+00:00,10215.8,0.42,0.055,0.171
2024-10-01 10:00:00+00:00,10159.54,0.403,0.072,0.154
2024-10-01 11:00:00+00:00,9937.2,0.435,0.097,0.15
2024-10-01 12:00:00+00:00,9788.63,0.393,0.159,0.291
2024-10-01 13:00:00+00:00,9562.84,0.426,0.232,0.516
2024-10-01 14:00:00+00:00,9749.28,0.445,0.272,0.459
2024-10-01 15:00:00+00:00,10052.5,0.525,0.17,0.269
2024-10-01 16:00:00+00:00,10306.12,0.658,0.106,0.096
2024-10-01 17:00:00+00:00,10178.36,0.76,0.109,0.0
2024-10-01 18:00:00+00:00,10083.6,0.743,0.121,0.0
2024-10-01 19:00:00+00:00,9550.1,0.722,0.128,0.0
2024-10-01 20:00:00+00:00,9025.73,0.727,0.122,0.0
2024-10-01 21:00:00+00:00,8674.34,0.667,0.114,0.0
2024-10-01 22:00:00+00:00,8153.54,0.589,0.121,0.0
2024-10-01 23:00:00+00:00,7753.5,0.482,0.138,0.0
2024-10-02 00:00:00+00:00,7320.26,0.425,0.202,0.0
2024-10-02 01:00:00+00:00,7293.86,0.277,0.238,0.0
2024-10-02 02:00:00+00:00,7382.08,0.27,0.294,0.0
2024-10-02 03:00:00+00:00,7566.36,0.349,0.327,0.0
2024-10-02 04:00:00+00:00,8380.12,0.44,0.355,0.0
2024-10-02 05:00:00+00:00,9542.26,0.506,0.381,0.0
2024-10-02 06:00:00+00:00,10265.76,0.577,0.338,0.024
2024-10-02 07:00:00+00:00,10656.76,0.628,0.386,0.073
2024-10-02 08:00:00+00:00,10778.64,0.81,0.424,0.109
2024-10-02 09:00:00+00:00,10766.75,0.885,0.466,0.105
2024-10-02 10:00:00+00:00,10648.0,0.902,0.479,0.086
2024-10-02 11:00:00+00:00,10288.71,0.893,0.474,0.079
2024-10-02 12:00:00+00:00,9613.34,0.888,0.396,0.075
2024-10-02 13:00:00+00:00,9601.97,0.865,0.388,0.065
2024-10-02 14:00:00+00:00,9862.99,0.847,0.36,0.057
2024-10-02 15:00:00+00:00,9930.77,0.839,0.308,0.061
2024-10-02 16:00:00+00:00,10108.97,0.826,0.248,0.044
2024-10-02 17:00:00+00:00,10255.65,0.81,0.212,0.0
2024-10-02 18:00:00+00:00,10252.94,0.792,0.202,0.0
2024-10-02 19:00:00+00:00,9764.94,0.82,0.24,0.0
2024-10-02 20:00:00+00:00,9233.53,0.76,0.248,0.0
2024-10-02 21:00:00+00:00,8842.37,0.74,0.201,0.0
2024-10-02 22:00:00+00:00,8350.24,0.721,0.18,0.0
2024-10-02 23:00:00+00:00,7910.04,0.699,0.166,0.0
2024-10-03 00:00:00+00:00,7382.44,0.714,0.176,0.0
2024-10-03 01:00:00+00:00,7366.67,0.656,0.191,0.0
2024-10-03 02:00:00+00:00,7413.45,0.641,0.177,0.0
2024-10-03 03:00:00+00:00,7532.97,0.654,0.154,0.0
2024-10-03 04:00:00+00:00,8414.18,0.645,0.138,0.0
2024-10-03 05:00:00+00:00,9492.73,0.617,0.126,0.0
2024-10-03 06:00:00+00:00,10038.52,0.584,0.129,0.023
2024-10-03 07:00:00+00:00,10461.56,0.602,0.184,0.095
2024-10-03 08:00:00+00:00,10772.92,0.604,0.195,0.134
2024-10-03 09:00:00+00:00,11004.93,0.517,0.181,0.16
2024-10-03 10:00:00+00:00,10858.09,0.431,0.171,0.19
2024-10-03 11:00:00+00:00,10571.18,0.356,0.164,0.284
2024-10-03 12:00:00+00:00,10231.52,0.388,0.135,0.453
2024-10-03 13:00:00+00:00,9983.97,0.398,0.138,0.438
2024-10-03 14:00:00+00:00,9741.45,0.37,0.135,0.308
2024-10-03 15:00:00+00:00,9817.89,0.331,0.076,0.215
2024-10-03 16:00:00+00:00,10251.61,0.35,0.04,0.085
2024-10-03 17:00:00+00:00,10141.77,0.38,0.039,0.0
2024-10-03 18:00:00+00:00,10243.62,0.288,0.031,0.0
2024-10-03 19:00:00+00:00,9452.73,0.412,0.034,0.0
2024-10-03 20:00:00+00:00,8908.3,0.507,0.044,0.0
2024-10-03 21:00:00+00:00,8822.35,0.56,0.051,0.0
2024-10-03 22:00:00+00:00,8225.51,0.594,0.059,0.0
2024-10-03 23:00:00+00:00,7780.81,0.577,0.063,0.0
2024-10-04 00:00:00+00:00,7447.1,0.637,0.082,0.0
2024-10-04 01:00:00+00:00,7397.23,0.525,0.072,0.0
2024-10-04 02:00:00+00:00,7253.11,0.431,0.071,0.0
2024-10-04 03:00:00+00:00,7587.79,0.391,0.082,0.0
2024-10-04 04:00:00+00:00,8492.68,0.386,0.096,0.0
2024-10-04 05:00:00+00:00,9673.0,0.41,0.111,0.0
2024-10-04 06:00:00+00:00,10291.16,0.272,0.075,0.028
2024-10-04 07:00:00+00:00,10719.27,0.219,0.094,0.138
2024-10-04 08:00:00+00:00,10861.61,0.273,0.114,0.235
2024-10-04 09:00:00+00:00,10989.25,0.32,0.154,0.317
2024-10-04 10:00:00+00:00,10799.76,0.343,0.191,0.445
2024-10-04 11:00:00+00:00,10196.19,0.364,0.223,0.443
2024-10-04 12:00:00+00:00,10051.69,0.308,0.212,0.4
2024-10-04 13:00:00+00:00,10112.31,0.316,0.263,0.376
2024-10-04 14:00:00+00:00,9660.09,0.366,0.301,0.293
2024-10-04 15:00:00+00:00,9681.94,0.461,0.283,0.144
2024-10-04 16:00:00+00:00,10007.09,0.584,0.216,0.045
2024-10-04 17:00:00+00:00,9843.99,0.723,0.231,0.0
2024-10-04 18:00:00+00:00,9830.92,0.733,0.207,0.0
2024-10-04 19:00:00+00:00,9436.2,0.717,0.197,0.0
2024-10-04 20:00:00+00:00,9069.4,0.758,0.212,0.0
2024-10-04 21:00:00+00:00,8730.65,0.799,0.225,0.0
2024-10-04 22:00:00+00:00,8132.93,0.831,0.239,0.0
2024-10-04 23:00:00+00:00,7690.26,0.85,0.239,0.0
2024-10-05 00:00:00+00:00,7366.4,0.906,0.218,0.0
2024-10-05 01:00:00+00:00,7285.55,0.885,0.226,0.0
2024-10-05 02:00:00+00:00,7023.18,0.865,0.216,0.0
2024-10-05 03:00:00+00:00,7139.07,0.833,0.212,0.0
2024-10-05 04:00:00+00:00,7374.4,0.826,0.229,0.0
2024-10-05 05:00:00+00:00,7894.21,0.837,0.259,0.0
2024-10-05 06:00:00+00:00,8164.09,0.79,0.305,0.041
2024-10-05 07:00:00+00:00,8861.35,0.706,0.37,0.229
2024-10-05 08:00:00+00:00,9203.04,0.732,0.398,0.435
2024-10-05 09:00:00+00:00,9235.41,0.716,0.438,0.593
2024-10-05 10:00:00+00:00,9405.88,0.674,0.459,0.686
2024-10-05 11:00:00+00:00,9307.67,0.638,0.476,0.72
2024-10-05 12:00:00+00:00,8873.02,0.592,0.406,0.703
2024-10-05 13:00:00+00:00,8863.87,0.614,0.427,0.627
2024-10-05 14:00:00+00:00,8576.87,0.672,0.366,0.495
2024-10-05 15:00:00+00:00,8527.9,0.671,0.253,0.31
2024-10-05 16:00:00+00:00,8929.13,0.731,0.19,0.102
2024-10-05 17:00:00+00:00,8982.22,0.783,0.226,0.0
2024-10-05 18:00:00+00:00,9110.19,0.719,0.235,0.0
2024-10-05 19:00:00+00:00,8558.1,0.716,0.211,0.0
2024-10-05 20:00:00+00:00,8377.58,0.703,0.182,0.0
2024-10-05 21:00:00+00:00,8164.35,0.622,0.159,0.0
2024-10-05 22:00:00+00:00,7743.4,0.577,0.153,0.0
2024-10-05 23:00:00+00:00,7333.19,0.55,0.142,0.0
2024-10-06 00:00:00+00:00,7000.04,0.715,0.206,0.0
2024-10-06 01:00:00+00:00,6847.3,0.619,0.156,0.0
2024-10-06 02:00:00+00:00,6963.06,0.54,0.152,0.0
2024-10-06 03:00:00+00:00,7015.64,0.633,0.141,0.0
2024-10-06 04:00:00+00:00,7188.34,0.67,0.132,0.0
2024-10-06 05:00:00+00:00,7316.08,0.703,0.128,0.0
2024-10-06 06:00:00+00:00,7486.22,0.554,0.155,0.033
2024-10-06 07:00:00+00:00,7961.23,0.605,0.201,0.203
2024-10-06 08:00:00+00:00,8308.23,0.561,0.263,0.368
2024-10-06 09:00:00+00:00,8990.88,0.475,0.302,0.541
2024-10-06 10:00:00+00:00,9443.91,0.374,0.309,0.645
2024-10-06 11:00:00+00:00,9680.22,0.284,0.323,0.684
2024-10-06 12:00:00+00:00,9321.63,0.183,0.277,0.637
2024-10-06 13:00:00+00:00,8877.92,0.11,0.3,0.511
2024-10-06 14:00:00+00:00,8319.86,0.17,0.323,0.302
2024-10-06 15:00:00+00:00,8284.15,0.344,0.29,0.102
2024-10-06 16:00:00+00:00,8848.68,0.527,0.241,0.026
2024-10-06 17:00:00+00:00,9312.47,0.665,0.253,0.0
2024-10-06 18:00:00+00:00,9144.44,0.72,0.182,0.0
2024-10-06 19:00:00+00:00,8490.11,0.603,0.16,0.0
2024-10-06 20:00:00+00:00,7976.52,0.464,0.147,0.0
2024-10-06 21:00:00+00:00,7953.35,0.463,0.126,0.0
2024-10-06 22:00:00+00:00,7263.86,0.414,0.113,0.0
2024-10-06 23:00:00+00:00,6933.17,0.348,0.109,0.0
2024-10-07 00:00:00+00:00,6754.21,0.398,0.097,0.0
2024-10-07 01:00:00+00:00,6849.73,0.353,0.134,0.0
2024-10-07 02:00:00+00:00,6978.36,0.449,0.161,0.0
2024-10-07 03:00:00+00:00,7336.34,0.485,0.16,0.0
2024-10-07 04:00:00+00:00,8274.84,0.488,0.159,0.0
2024-10-07 05:00:00+00:00,9418.97,0.475,0.153,0.0
2024-10-07 06:00:00+00:00,9866.37,0.338,0.131,0.007
2024-10-07 07:00:00+00:00,10524.01,0.24,0.138,0.04
2024-10-07 08:00:00+00:00,10793.58,0.106,0.115,0.071
2024-10-07 09:00:00+00:00,10856.09,0.069,0.122,0.104
2024-10-07 10:00:00+00:00,10628.53,0.061,0.131,0.139
2024-10-07 11:00:00+00:00,10405.27,0.095,0.141,0.09
2024-10-07 12:00:00+00:00,10026.99,0.178,0.116,0.067
2024-10-07 13:00:00+00:00,10206.46,0.199,0.129,0.07
2024-10-07 14:00:00+00:00,9960.05,0.217,0.133,0.068
2024-10-07 15:00:00+00:00,9760.37,0.165,0.101,0.046
2024-10-07 16:00:00+00:00,10314.46,0.135,0.067,0.014
2024-10-07 17:00:00+00:00,10592.77,0.109,0.066,0.0
2024-10-07 18:00:00+00:00,10269.03,0.048,0.085,0.0
2024-10-07 19:00:00+00:00,9514.81,0.025,0.08,0.0
2024-10-07 20:00:00+00:00,8924.81,0.009,0.075,0.0
2024-10-07 21:00:00+00:00,8613.82,0.008,0.07,0.0
2024-10-07 22:00:00+00:00,7916.15,0.008,0.062,0.0
2024-10-07 23:00:00+00:00,7595.06,0.011,0.06,0.0
2024-10-08 00:00:00+00:00,7567.09,0.01,0.037,0.0
2024-10-08 01:00:00+00:00,7186.25,0.005,0.043,0.0
2024-10-08 02:00:00+00:00,7165.29,0.008,0.049,0.0
2024-10-08 03:00:00+00:00,7535.67,0.012,0.043,0.0
2024-10-08 04:00:00+00:00,8342.15,0.018,0.044,0.0
2024-10-08 05:00:00+00:00,9608.3,0.031,0.048,0.0
2024-10-08 06:00:00+00:00,10225.19,0.07,0.073,0.013
2024-10-08 07:00:00+00:00,10615.22,0.104,0.11,0.049
2024-10-08 08:00:00+00:00,10557.38,0.134,0.143,0.101
2024-10-08 09:00:00+00:00,10711.57,0.11,0.168,0.258
2024-10-08 10:00:00+00:00,10121.6,0.078,0.198,0.56
2024-10-08 11:00:00+00:00,10049.34,0.057,0.207,0.641
2024-10-08 12:00:00+00:00,9936.71,0.004,0.117,0.62
2024-10-08 13:00:00+00:00,9799.1,0.009,0.112,0.539
2024-10-08 14:00:00+00:00,9684.67,0.028,0.104,0.373
2024-10-08 15:00:00+00:00,9696.76,0.061,0.062,0.223
2024-10-08 16:00:00+00:00,10097.97,0.085,0.063,0.068
2024-10-08 17:00:00+00:00,10123.05,0.084,0.057,0.0
2024-10-08 18:00:00+00:00,10035.5,0.038,0.05,0.0
2024-10-08 19:00:00+00:00,9428.38,0.02,0.042,0.0
2024-10-08 20:00:00+00:00,9053.26,0.012,0.037,0.0
2024-10-08 21:00:00+00:00,8635.82,0.008,0.032,0.0
2024-10-08 22:00:00+00:00,8064.77,0.004,0.026,0.0
2024-10-08 23:00:00+00:00,7557.95,0.001,0.022,0.0
2024-10-09 00:00:00+00:00,7339.85,0.0,0.013,0.0
2024-10-09 01:00:00+00:00,7046.96,0.0,0.015,0.0
2024-10-09 02:00:00+00:00,7171.13,0.0,0.015,0.0
2024-10-09 03:00:00+00:00,7453.08,0.002,0.013,0.0
2024-10-09 04:00:00+00:00,8135.96,0.012,0.013,0.0
2024-10-09 05:00:00+00:00,9364.97,0.033,0.015,0.0
2024-10-09 06:00:00+00:00,9940.18,0.087,0.018,0.025
2024-10-09 07:00:00+00:00,10517.26,0.066,0.017,0.204
2024-10-09 08:00:00+00:00,10515.43,0.046,0.024,0.401
2024-10-09 09:00:00+00:00,10552.92,0.015,0.039,0.561
2024-10-09 10:00:00+00:00,10560.75,0.003,0.053,0.662
2024-10-09 11:00:00+00:00,10370.04,0.002,0.065,0.695
2024-10-09 12:00:00+00:00,10385.85,0.002,0.06,0.673
2024-10-09 13:00:00+00:00,10204.28,0.011,0.065,0.592
2024-10-09 14:00:00+00:00,9916.5,0.035,0.063,0.443
2024-10-09 15:00:00+00:00,10184.11,0.083,0.03,0.257
2024-10-09 16:00:00+00:00,10522.22,0.135,0.03,0.075
2024-10-09 17:00:00+00:00,10619.35,0.173,0.025,0.0
2024-10-09 18:00:00+00:00,10204.47,0.072,0.016,0.0
2024-10-09 19:00:00+00:00,9514.67,0.084,0.015,0.0
2024-10-09 20:00:00+00:00,9158.99,0.122,0.013,0.0
2024-10-09 21:00:00+00:00,8644.77,0.202,0.014,0.0
2024-10-09 22:00:00+00:00,8294.32,0.296,0.017,0.0
2024-10-09 23:00:00+00:00,7815.6,0.375,0.022,0.0
2024-10-10 00:00:00+00:00,7216.31,0.296,0.029,0.0
2024-10-10 01:00:00+00:00,7266.34,0.27,0.027,0.0
2024-10-10 02:00:00+00:00,7436.68,0.263,0.024,0.0
2024-10-10 03:00:00+00:00,7743.9,0.241,0.022,0.0
2024-10-10 04:00:00+00:00,8320.45,0.214,0.02,0.0
2024-10-10 05:00:00+00:00,9590.85,0.199,0.019,0.0
2024-10-10 06:00:00+00:00,10184.72,0.113,0.017,0.021
2024-10-10 07:00:00+00:00,10710.81,0.131,0.015,0.129
2024-10-10 08:00:00+00:00,10483.07,0.135,0.015,0.191
2024-10-10 09:00:00+00:00,10858.26,0.093,0.016,0.27
2024-10-10 10:00:00+00:00,10886.05,0.073,0.018,0.32
2024-10-10 11:00:00+00:00,10457.74,0.057,0.02,0.383
2024-10-10 12:00:00+00:00,10269.28,0.016,0.016,0.363
2024-10-10 13:00:00+00:00,9951.49,0.009,0.014,0.358
2024-10-10 14:00:00+00:00,10031.96,0.012,0.016,0.289
2024-10-10 15:00:00+00:00,10225.26,0.028,0.013,0.175
2024-10-10 16:00:00+00:00,10374.91,0.072,0.021,0.045
2024-10-10 17:00:00+00:00,10657.41,0.179,0.032,0.0
2024-10-10 18:00:00+00:00,10303.07,0.27,0.036,0.0
2024-10-10 19:00:00+00:00,9806.48,0.241,0.042,0.0
2024-10-10 20:00:00+00:00,9189.5,0.266,0.057,0.0
2024-10-10 21:00:00+00:00,9054.41,0.191,0.046,0.0
2024-10-10 22:00:00+00:00,8409.18,0.149,0.042,0.0
2024-10-10 23:00:00+00:00,8009.4,0.119,0.043,0.0
2024-10-11 00:00:00+00:00,7516.48,0.155,0.041,0.0
2024-10-11 01:00:00+00:00,7716.82,0.117,0.044,0.0
2024-10-11 02:00:00+00:00,7632.0,0.098,0.043,0.0
2024-10-11 03:00:00+00:00,7924.11,0.085,0.041,0.0
2024-10-11 04:00:00+00:00,8705.37,0.077,0.039,0.0
2024-10-11 05:00:00+00:00,9849.43,0.07,0.037,0.0
2024-10-11 06:00:00+00:00,10377.91,0.045,0.031,0.015
2024-10-11 07:00:00+00:00,10657.47,0.027,0.027,0.113
2024-10-11 08:00:00+00:00,10693.56,0.012,0.03,0.21
2024-10-11 09:00:00+00:00,10817.26,0.004,0.029,0.321
2024-10-11 10:00:00+00:00,10524.12,0.001,0.029,0.413
2024-10-11 11:00:00+00:00,10415.88,0.001,0.034,0.525
2024-10-11 12:00:00+00:00,10057.44,0.001,0.035,0.633
2024-10-11 13:00:00+00:00,9950.89,0.009,0.053,0.572
2024-10-11 14:00:00+00:00,9626.62,0.024,0.077,0.424
2024-10-11 15:00:00+00:00,10013.18,0.03,0.042,0.217
2024-10-11 16:00:00+00:00,10120.15,0.04,0.039,0.054
2024-10-11 17:00:00+00:00,10225.54,0.069,0.034,0.0
2024-10-11 18:00:00+00:00,10029.1,0.141,0.039,0.0
2024-10-11 19:00:00+00:00,9470.23,0.194,0.034,0.0
2024-10-11 20:00:00+00:00,9117.34,0.18,0.026,0.0
2024-10-11 21:00:00+00:00,8925.41,0.13,0.025,0.0
2024-10-11 22:00:00+00:00,8395.93,0.118,0.026,0.0
2024-10-11 23:00:00+00:00,7798.61,0.135,0.028,0.0
2024-10-12 00:00:00+00:00,7582.46,0.248,0.037,0.0
2024-10-12 01:00:00+00:00,7361.43,0.308,0.034,0.0
2024-10-12 02:00:00+00:00,7279.21,0.413,0.037,0.0
2024-10-12 03:00:00+00:00,7282.96,0.461,0.035,0.0
2024-10-12 04:00:00+00:00,7445.04,0.498,0.038,0.0
2024-10-12 05:00:00+00:00,7923.1,0.517,0.044,0.0
2024-10-12 06:00:00+00:00,8431.32,0.347,0.033,0.007
2024-10-12 07:00:00+00:00,8791.54,0.331,0.047,0.038
2024-10-12 08:00:00+00:00,8974.98,0.332,0.076,0.084
2024-10-12 09:00:00+00:00,9186.93,0.336,0.102,0.116
2024-10-12 10:00:00+00:00,9209.15,0.355,0.134,0.149
2024-10-12 11:00:00+00:00,9225.84,0.393,0.159,0.152
2024-10-12 12:00:00+00:00,8900.34,0.368,0.132,0.125
2024-10-12 13:00:00+00:00,8615.38,0.337,0.146,0.127
2024-10-12 14:00:00+00:00,8558.22,0.337,0.156,0.081
2024-10-12 15:00:00+00:00,8812.58,0.379,0.142,0.034
2024-10-12 16:00:00+00:00,9273.78,0.428,0.136,0.007
2024-10-12 17:00:00+00:00,9553.05,0.48,0.156,0.0
2024-10-12 18:00:00+00:00,9001.31,0.438,0.152,0.0
2024-10-12 19:00:00+00:00,8360.47,0.419,0.151,0.0
2024-10-12 20:00:00+00:00,8210.28,0.407,0.151,0.0
2024-10-12 21:00:00+00:00,8184.18,0.427,0.149,0.0
2024-10-12 22:00:00+00:00,7799.41,0.459,0.154,0.0
2024-10-12 23:00:00+00:00,7262.54,0.504,0.168,0.0
2024-10-13 00:00:00+00:00,6992.29,0.527,0.181,0.0
2024-10-13 01:00:00+00:00,6795.39,0.581,0.208,0.0
2024-10-13 02:00:00+00:00,6769.3,0.621,0.196,0.0
2024-10-13 03:00:00+00:00,6807.66,0.648,0.211,0.0
2024-10-13 04:00:00+00:00,6953.57,0.681,0.225,0.0
2024-10-13 05:00:00+00:00,7467.24,0.726,0.246,0.0
2024-10-13 06:00:00+00:00,7651.77,0.734,0.305,0.015
2024-10-13 07:00:00+00:00,8223.92,0.73,0.403,0.109
2024-10-13 08:00:00+00:00,8380.6,0.781,0.42,0.207
2024-10-13 09:00:00+00:00,9080.83,0.754,0.464,0.412
2024-10-13 10:00:00+00:00,9366.46,0.736,0.497,0.622
2024-10-13 11:00:00+00:00,8649.82,0.735,0.519,0.656
2024-10-13 12:00:00+00:00,8294.63,0.75,0.43,0.617
2024-10-13 13:00:00+00:00,8523.53,0.761,0.438,0.503
2024-10-13 14:00:00+00:00,8804.98,0.763,0.425,0.329
2024-10-13 15:00:00+00:00,8876.75,0.807,0.332,0.156
2024-10-13 16:00:00+00:00,8746.47,0.842,0.275,0.046
2024-10-13 17:00:00+00:00,9529.23,0.851,0.285,0.0
2024-10-13 18:00:00+00:00,9440.79,0.85,0.262,0.0
2024-10-13 19:00:00+00:00,9081.01,0.774,0.219,0.0
2024-10-13 20:00:00+00:00,8654.01,0.766,0.214,0.0
2024-10-13 21:00:00+00:00,8272.82,0.751,0.214,0.0
2024-10-13 22:00:00+00:00,7897.5,0.709,0.198,0.0
2024-10-13 23:00:00+00:00,7448.35,0.612,0.179,0.0
2024-10-14 00:00:00+00:00,7319.41,0.59,0.156,0.0
2024-10-14 01:00:00+00:00,7498.29,0.535,0.184,0.0
2024-10-14 02:00:00+00:00,7240.97,0.643,0.179,0.0
2024-10-14 03:00:00+00:00,7753.84,0.686,0.173,0.0
2024-10-14 04:00:00+00:00,8487.61,0.686,0.156,0.0
2024-10-14 05:00:00+00:00,9696.24,0.619,0.148,0.0
2024-10-14 06:00:00+00:00,10381.15,0.253,0.103,0.011
2024-10-14 07:00:00+00:00,10830.17,0.201,0.106,0.05
2024-10-14 08:00:00+00:00,10984.77,0.191,0.104,0.078
2024-10-14 09:00:00+00:00,10874.29,0.209,0.106,0.127
2024-10-14 10:00:00+00:00,10906.08,0.154,0.095,0.246
2024-10-14 11:00:00+00:00,10837.34,0.096,0.083,0.309
2024-10-14 12:00:00+00:00,10701.16,0.052,0.067,0.303
2024-10-14 13:00:00+00:00,10572.97,0.068,0.073,0.259
2024-10-14 14:00:00+00:00,10634.98,0.107,0.083,0.191
2024-10-14 15:00:00+00:00,10529.48,0.168,0.069,0.051
2024-10-14 16:00:00+00:00,10631.36,0.236,0.055,0.011
2024-10-14 17:00:00+00:00,11032.98,0.272,0.049,0.0
2024-10-14 18:00:00+00:00,10633.88,0.149,0.033,0.0
2024-10-14 19:00:00+00:00,10114.01,0.049,0.051,0.0
2024-10-14 20:00:00+00:00,9633.66,0.031,0.08,0.0
2024-10-14 21:00:00+00:00,9215.38,0.064,0.049,0.0
2024-10-14 22:00:00+00:00,8543.7,0.055,0.043,0.0
2024-10-14 23:00:00+00:00,8329.73,0.047,0.043,0.0
2024-10-15 00:00:00+00:00,7984.8,0.04,0.045,0.0
2024-10-15 01:00:00+00:00,7918.49,0.033,0.065,0.0
2024-10-15 02:00:00+00:00,7825.47,0.051,0.084,0.0
2024-10-15 03:00:00+00:00,8020.89,0.07,0.121,0.0
2024-10-15 04:00:00+00:00,8910.86,0.112,0.163,0.0
2024-10-15 05:00:00+00:00,10009.46,0.159,0.204,0.0
2024-10-15 06:00:00+00:00,10648.54,0.219,0.271,0.002
2024-10-15 07:00:00+00:00,11210.81,0.418,0.316,0.018
2024-10-15 08:00:00+00:00,11113.59,0.585,0.333,0.076
2024-10-15 09:00:00+00:00,10911.71,0.451,0.297,0.2
2024-10-15 10:00:00+00:00,10678.54,0.352,0.282,0.403
2024-10-15 11:00:00+00:00,10943.58,0.281,0.278,0.55
2024-10-15 12:00:00+00:00,10620.67,0.326,0.239,0.594
2024-10-15 13:00:00+00:00,10458.36,0.347,0.229,0.529
2024-10-15 14:00:00+00:00,10044.7,0.33,0.183,0.384
2024-10-15 15:00:00+00:00,10250.36,0.435,0.106,0.222
2024-10-15 16:00:00+00:00,10661.79,0.57,0.114,0.076
2024-10-15 17:00:00+00:00,11084.96,0.684,0.148,0.0
2024-10-15 18:00:00+00:00,10619.11,0.841,0.226,0.0
2024-10-15 19:00:00+00:00,9890.96,0.849,0.241,0.0
2024-10-15 20:00:00+00:00,9526.79,0.812,0.215,0.0
2024-10-15 21:00:00+00:00,9176.53,0.769,0.174,0.0
2024-10-15 22:00:00+00:00,8519.34,0.69,0.141,0.0
2024-10-15 23:00:00+00:00,7875.96,0.575,0.118,0.0
2024-10-16 00:00:00+00:00,7728.05,0.6,0.127,0.0
2024-10-16 01:00:00+00:00,7730.9,0.435,0.134,0.0
2024-10-16 02:00:00+00:00,7554.48,0.309,0.143,0.0
2024-10-16 03:00:00+00:00,7774.51,0.285,0.144,0.0
2024-10-16 04:00:00+00:00,8526.8,0.29,0.146,0.0
2024-10-16 05:00:00+00:00,9713.12,0.378,0.152,0.0
2024-10-16 06:00:00+00:00,10343.5,0.44,0.146,0.015
2024-10-16 07:00:00+00:00,10849.64,0.628,0.195,0.185
2024-10-16 08:00:00+00:00,10696.89,0.701,0.262,0.379
2024-10-16 09:00:00+00:00,10531.47,0.683,0.315,0.523
2024-10-16 10:00:00+00:00,10415.32,0.59,0.366,0.616
2024-10-16 11:00:00+00:00,10364.6,0.414,0.383,0.634
2024-10-16 12:00:00+00:00,10184.59,0.403,0.297,0.589
2024-10-16 13:00:00+00:00,10198.21,0.354,0.26,0.512
2024-10-16 14:00:00+00:00,10043.63,0.371,0.163,0.396
2024-10-16 15:00:00+00:00,10004.72,0.241,0.107,0.21
2024-10-16 16:00:00+00:00,10307.22,0.165,0.113,0.082
2024-10-16 17:00:00+00:00,10528.61,0.104,0.127,0.0
2024-10-16 18:00:00+00:00,10263.39,0.031,0.118,0.0
2024-10-16 19:00:00+00:00,9689.48,0.045,0.132,0.0
2024-10-16 20:00:00+00:00,9071.62,0.201,0.135,0.0
2024-10-16 21:00:00+00:00,9048.91,0.188,0.102,0.0
2024-10-16 22:00:00+00:00,8351.67,0.181,0.089,0.0
2024-10-16 23:00:00+00:00,7621.06,0.18,0.084,0.0
2024-10-17 00:00:00+00:00,7274.36,0.368,0.106,0.0
2024-10-17 01:00:00+00:00,7205.65,0.392,0.102,0.0
2024-10-17 02:00:00+00:00,7318.09,0.317,0.086,0.0
2024-10-17 03:00:00+00:00,7527.42,0.325,0.096,0.0
2024-10-17 04:00:00+00:00,8268.42,0.318,0.107,0.0
2024-10-17 05:00:00+00:00,9401.27,0.331,0.111,0.0
2024-10-17 06:00:00+00:00,10328.13,0.454,0.13,0.009
2024-10-17 07:00:00+00:00,10551.24,0.408,0.139,0.068
2024-10-17 08:00:00+00:00,10541.03,0.323,0.093,0.107
2024-10-17 09:00:00+00:00,10944.68,0.405,0.108,0.206
2024-10-17 10:00:00+00:00,10734.05,0.451,0.114,0.306
2024-10-17 11:00:00+00:00,10521.48,0.431,0.112,0.376
2024-10-17 12:00:00+00:00,10132.76,0.413,0.12,0.403
2024-10-17 13:00:00+00:00,10305.66,0.448,0.109,0.376
2024-10-17 14:00:00+00:00,9871.07,0.459,0.082,0.328
2024-10-17 15:00:00+00:00,10023.53,0.398,0.034,0.198
